gene_name	gene_id
LOC100653316	100653316
TECRL	253017
LOC401134	401134
EPHA5	2044
LOC100144602	100144602
MIR1269A	100302177
CENPC1	1060
STAP1	26228
UBA6	55236
LOC550112	550112
GNRHR	2798
TMPRSS11D	9407
TMPRSS11A	339967
TMPRSS11F	389208
SYT14L	401135
FTLP10	100130017
TMPRSS11BNL	401136
TMPRSS11B	132724
YTHDC1	91746
TMPRSS11E	28983
UGT2B17	7367
UGT2B15	7366
UGT2B10	7365
UGT2A3	79799
UGT2B7	7364
UGT2B11	10720
LOC100509129	100509129
UGT2B28	54490
UGT2B4	7363
UGT2A1	10941
UGT2A2	574537
SULT1B1	27284
SULT1E1	6783
CSN1S1	1446
CSN2	1447
STATH	6779
HTN3	3347
HTN1	3346
CSN1S2AP	286828
CSN1S2BP	100337616
C4orf40	401137
ODAM	54959
FDCSP	260436
CSN3	1448
CABS1	85438
SMR3A	26952
SMR3B	10879
PROL1	58503
MUC7	4589
AMTN	401138
AMBN	258
ENAM	10117
IGJ	3512
UTP3	57050
RUFY3	22902
GRSF1	2926
MOB1B	92597
DCK	1633
SLC4A4	8671
GC	2638
NPFFR2	10886
ADAMTS3	9508
COX18	285521
ANKRD17	26057
ALB	213
AFP	174
AFM	173
RASSF6	166824
IL8	3576
CXCL6	6372
PF4V1	5197
CXCL1	2919
PF4	5196
PPBP	5473
CXCL5	6374
CXCL3	2921
PPBPL2	10895
CXCL2	2920
MTHFD2L	441024
EPGN	255324
EREG	2069
AREG	374
AREGB	727738
BTC	685
PARM1	25849
LOC100505505	100505505
LOC100507388	100507388
LOC100505946	100505946
LOC100506253	100506253
LOC441025	441025
RCHY1	25898
THAP6	152815
C4orf26	152816
CDKL2	8999
G3BP2	9908
USO1	8615
PPEF2	5470
NAAA	27163
SDAD1	55153
CXCL9	4283
ART3	419
CXCL10	3627
CXCL11	6373
NUP54	53371
SCARB2	950
FAM47E	100129583
FAM47E-STBD1	100631383
STBD1	8987
CCDC158	339965
SHROOM3	57619
MIR4450	100616299
MIR548AH	100616254
LOC100507233	100507233
ANKRD56	345079
LOC100509123	100509123
SEPT11	55752
LOC100131826	100131826
LOC100507473	100507473
CCNI	10983
CCNG2	901
CXCL13	10563
CNOT6L	246175
MRPL1	65008
FRAS1	80144
ANXA3	306
LOC100505702	100505702
BMP2K	55589
MIR5096	100616427
PAQR3	152559
LOC100505875	100505875
NAA11	84779
GK2	2712
LOC100506035	100506035
GDEP	118425
ANTXR2	118429
PRDM8	56978
FGF5	2250
C4orf22	255119
BMP3	651
PRKG2	5593
LOC100506297	100506297
RASGEF1B	153020
HNRNPD	3184
HNRPDL	9987
ENOPH1	58478
TMEM150C	441027
C4orf11	439934
SCD5	79966
MIR575	693160
SEC31A	22872
LOC100499177	100499177
THAP9	79725
LIN54	132660
COPS4	51138
PLAC8	51316
COQ2	27235
HPSE	10855
HELQ	113510
MRPS18C	51023
FAM175A	84142
AGPAT9	84803
NKX6-1	4825
CDS1	1040
WDFY3	23001
WDFY3-AS2	404201
ARHGAP24	83478
MIR4451	100616349
MAPK10	5602
MIR4452	100616463
PTPN13	5783
SLC10A6	345274
C4orf36	132989
LOC100506746	100506746
AFF1	4299
KLHL8	57563
HSD17B13	345275
HSD17B11	51170
NUDT9	53343
SPARCL1	8404
DSPP	1834
DMP1	1758
IBSP	3381
MEPE	56955
HSP90AB3P	3327
SPP1	6696
PKD2	5311
ABCG2	9429
PPM1K	152926
HERC6	55008
HERC5	51191
PIGY	84992
HERC3	8916
NAP1L5	266812
FAM13A-AS1	285512
FAM13A	10144
LOC731282	731282
TIGD2	166815
GPRIN3	285513
SNCA	6622
LOC644248	644248
MMRN1	22915
FAM190A	401145
GRID2	2895
ATOH1	474
SMARCAD1	56916
HPGDS	27306
PDLIM5	10611
LOC100507012	100507012
BMPR1B	658
LOC100507031	100507031
UNC5C	8633
PDHA2	5161
C4orf37	285555
RAP1GDS1	5910
TSPAN5	10098
EIF4E	1977
METAP1	23173
MIR3684	100500867
ADH5	128
LOC100507053	100507053
ADH4	127
PCNAP1	359806
ADH6	130
ADH1A	124
ADH1B	125
ADH1C	126
ADH7	131
C4orf17	84103
RG9MTD2	93587
MTTP	4547
LOC285556	285556
DAPP1	27071
LAMTOR3	8649
DNAJB14	79982
H2AFZ	3015
LOC256880	256880
DDIT4L	115265
EMCN	51705
PPP3CA	5530
MIR1255A	100302193
FLJ20021	90024
BANK1	55024
SLC39A8	64116
NFKB1	4790
MANBA	4126
UBE2D3	7323
CISD2	493856
SLC9B1	150159
SLC9B2	133308
BDH2	56898
CENPE	1062
TACR3	6870
CXXC4	80319
TET2	54790
PPA2	27068
ARHGEF38	54848
INTS12	57117
GSTCD	79807
NPNT	255743
TBCK	93627
AIMP1	9255
LOC100507096	100507096
DKK2	27123
PAPSS1	9061
SGMS2	166929
CYP2U1	113612
HADH	3033
LEF1	51176
LOC641518	641518
LOC285456	285456
RPL34	6164
OSTC	58505
AGXT2L1	64850
COL25A1	84570
1/2-SBSRNA4	100533182
SEC24B	10427
MIR576	693161
SETP20	389217
CCDC109B	55013
CASP6	839
PLA2G12A	81579
CFI	3426
GAR1	54433
RRH	10692
LRIT3	345193
EGF	1950
ELOVL6	79071
ENPEP	2028
PITX2	5308
MIR297	100126354
C4orf32	132720
AP1AR	55435
TIFA	92610
ALPK1	80216
NEUROG2	63973
C4orf21	55345
LARP7	51574
MIR367	442912
MIR302D	442896
MIR302A	407028
MIR302C	442895
MIR302B	442894
ANK2	287
MIR1243	100302188
CAMK2D	817
LOC100507209	100507209
ARSJ	79642
UGT8	7368
MIR577	693162
NDST4	64579
LOC441035	441035
MIR1973	100302290
TRAM1L1	133022
NDST3	9348
SNHG8	100093630
SNORA24	677809
PRSS12	8492
CEP170P1	645455
LOC100652945	100652945
LOC100653241	100653241
METTL14	57721
SEC24D	9871
SYNPO2	171024
MYOZ2	51778
USP53	54532
C4orf3	401152
FABP2	2169
FLJ14186	401149
LOC100507306	100507306
LOC645513	645513
PDE5A	8654
LOC100507322	100507322
MAD2L1	4085
PRDM5	11107
NDNF	79625
TNIP3	79931
QRFPR	84109
ANXA5	308
TMEM155	132332
PP12613	100192379
EXOSC9	5393
CCNA2	890
BBS7	55212
TRPC3	7222
KIAA1109	84162
ADAD1	132612
IL2	3558
IL21	59067
CETN4P	729338
BBS12	166379
FGF2	2247
NUDT6	11162
SPATA5	166378
SPRY1	10252
LOC285419	285419
ANKRD50	57182
FAT4	79633
MIR2054	100302267
LOC729424	729424
INTU	27152
SLC25A31	83447
HSPA4L	22824
PLK4	10733
MFSD8	256471
C4orf29	80167
LARP1B	55132
PGRMC2	10424
LOC100653110	100653110
LOC100652849	100652849
LOC100507487	100507487
PHF17	79960
SCLT1	132320
C4orf33	132321
PCDH10	57575
PABPC4L	132430
LOC100507528	100507528
PCDH18	54510
LOC641365	641365
LOC641364	641364
SLC7A11	23657
CCRN4L	25819
ELF2	1998
C4orf49	84709
NDUFC1	4717
NAA15	80155
RAB33B	83452
SETD7	80854
MGST2	4258
MAML3	55534
SCOC	60592
LOC100129858	100129858
CLGN	1047
LOC152586	152586
ELMOD2	255520
UCP1	7350
TBC1D9	23158
RNF150	57484
ZNF330	27309
LOC100507639	100507639
IL15	3600
INPP4B	8821
USP38	84640
GAB1	2549
MIR3139	100423017
SMARCA5	8467
SMARCA5-AS1	100128055
LOC100653308	100653308
LOC100652877	100652877
GUSBP5	441046
FREM3	166752
GYPE	2996
GYPB	2994
GYPA	2993
LOC646576	646576
HHIP	64399
LOC100505491	100505491
ANAPC10	10393
ABCE1	6059
OTUD4	54726
SMAD1	4086
LOC100505525	100505525
MMAA	166785
C4orf51	646603
ZNF827	152485
LOC100505545	100505545
LSM6	11157
LOC345051	345051
SLC10A7	84068
POU4F2	5458
TTC29	83894
LOC100505596	100505596
MIR548G	100313938
EDNRA	1909
TMEM184C	55751
PRMT10	90826
ARHGAP10	79658
MIR4799	100616246
NR3C2	4306
LOC285423	285423
DCLK2	166614
LRBA	987
MAB21L2	10586
RPS3A	6189
SNORD73A	8944
SH3D19	152503
PRSS48	345062
FAM160A1	729830
PET112	5188
LOC100505685	100505685
FBXW7	55294
MIR3140	100422896
DKFZP434I0714	54553
MIR4453	100616193
TMEM154	201799
TIGD4	201798
ARFIP1	27236
FHDC1	85462
TRIM2	23321
ANXA2P1	303
MND1	84057
KIAA0922	23240
TLR2	7097
RNF175	285533
SFRP2	6423
DCHS2	54798
PLRG1	5356
FGB	2244
FGA	2243
FGG	2266
LRAT	9227
RBM46	166863
NPY2R	4887
MAP9	79884
GUCY1A3	2982
GUCY1B3	2983
ACCN5	51802
TDO2	6999
CTSO	1519
LOC100505784	100505784
PDGFC	56034
GLRB	2743
GRIA2	2891
LOC340017	340017
FAM198B	51313
TMEM144	55314
LOC646890	646890
RXFP1	59350
C4orf46	201725
ETFDH	2110
PPID	5481
FNIP2	57600
C4orf45	152940
MIR3688-1	100500881
MIR3688-2	100616303
LOC100505930	100505930
RAPGEF2	9693
FSTL5	56884
MIR4454	100616234
NAF1	92345
NPY1R	4886
NPY5R	4889
TKTL2	84076
C4orf43	55319
MARCH1	55016
ANP32C	23520
LOC100505989	100505989
LOC100506013	100506013
TRIM61	391712
C4orf39	152756
TRIM60	166655
TMEM192	201931
KLHL2	11275
GK3P	2713
MSMO1	6307
CPE	1363
MIR578	693163
TLL1	7092
SPOCK3	50859
ANXA10	11199
DDX60	55601
DDX60L	91351
PALLD	23022
CBR4	84869
SH3RF1	57630
NEK1	4750
CLCN3	1182
C4orf27	54969
LOC100506085	100506085
MFAP3L	9848
AADAT	51166
HSP90AA6P	441051
LOC100506107	100506107
LOC100506122	100506122
GALNTL6	442117
GALNT7	51809
MIR548T	100422849
HMGB2	3148
SAP30	8819
SCRG1	11341
HAND2	9464
NBLA00301	79804
LOC100506154	100506154
FBXO8	26269
CEP44	80817
MIR4276	100423042
HPGD	3248
GLRA3	8001
ADAM29	11086
GPM6A	2823
WDR17	116966
SPATA4	132851
ASB5	140458
SPCS3	60559
VEGFC	7424
NEIL3	55247
AGA	175
LOC100509240	100509240
LOC285501	285501
LOC100506196	100506196
LINC00290	728081
MGC45800	90768
MIR1305	100302270
ODZ3	55714
DCTD	1635
FAM92A3	403315
C4orf38	152641
WWC2	80014
CLDN22	53842
CLDN24	100132463
CDKN2AIP	55602
LOC389247	389247
ING2	3622
RWDD4	201965
TRAPPC11	60684
STOX2	56977
ENPP6	133121
LOC391722	391722
LOC728175	728175
IRF2	3660
CASP3	836
CCDC111	201973
MLF1IP	79682
ACSL1	2180
SLED1	643036
LOC731424	731424
MIR3945	100500818
LOC100506229	100506229
MIR4455	100616111
HELT	391723
SLC25A4	291
KIAA1430	57587
SNX25	83891
LRP2BP	55805
ANKRD37	353322
UFSP2	55325
C4orf47	441054
CCDC110	256309
PDLIM3	27295
SORBS2	8470
TLR3	7098
FAM149A	25854
FLJ38576	651430
CYP4V2	285440
KLKB1	3818
F11	2160
LOC285441	285441
MTNR1A	4543
FAT1	2195
LOC339975	339975
LOC100506272	100506272
ZFP42	132625
TRIML2	205860
TRIML1	339976
LOC401164	401164
HSP90AA4P	3323
FRG1	2483
DUX4L9	554045
FRG2	448831
DUX2	26583
DUX4L7	653543
DUX4L6	653544
DUX4L5	653545
DUX4L4	441056
DUX4	22947
DUX4L3	653548
DUX4L2	728410
OR11H12	440153
POTEG	404785
LOC100506092	100506092
LOC100506303	100506303
LOC440157	440157
LOC100653147	100653147
FLJ39632	642477
LOC100653149	100653149
POTEM	641455
OR11H2	79334
OR4Q3	441669
OR4M1	441670
OR4N2	390429
OR4K2	390431
OR4K5	79317
OR4K1	79544
OR4K15	81127
OR4K14	122740
OR4K13	390433
OR4L1	122742
OR4K17	390436
OR4N5	390437
OR11G2	390439
OR11H6	122748
OR11H4	390442
TTC5	91875
CCNB1IP1	57820
SNORD126	100113391
RPPH1	85495
PARP2	10038
TEP1	7011
KLHL33	123103
OSGEP	55644
APEX1	328
TMEM55B	90809
PNP	4860
RNASE10	338879
RNASE9	390443
RNASE11	122651
RNASE12	493901
OR6S1	341799
ANG	283
RNASE4	6038
EDDM3A	10876
EDDM3B	64184
RNASE6	6039
RNASE1	6035
LOC100507513	100507513
RNASE3	6037
ECRP	643332
RNASE2	6036
METTL17	64745
SLC39A2	29986
NDRG2	57447
TPPP2	122664
RNASE13	440163
RNASE7	84659
RNASE8	122665
ARHGEF40	55701
ZNF219	51222
C14orf176	643382
OR5AU1	390445
LOC283624	283624
HNRNPC	3183
LOC100652761	100652761
LOC100653343	100653343
RPGRIP1	57096
SUPT16H	11198
CHD8	57680
SNORD9	692053
SNORD8	319103
RAB2B	84932
TOX4	9878
METTL3	56339
SALL2	6297
OR10G3	26533
OR10G2	26534
OR4E2	26686
DAD1	1603
ABHD4	63874
OXA1L	5018
SLC7A7	9056
MRPL52	122704
MMP14	4323
LRP10	26020
REM2	161253
RBM23	55147
PRMT5-AS1	100505758
PRMT5	10419
HAUS4	54930
MIR4707	100616424
AJUBA	84962
C14orf93	60686
PSMB5	5693
PSMB11	122706
CDH24	64403
ACIN1	22985
C14orf119	55017
LOC100128908	100128908
CEBPE	1053
SLC7A8	23428
LOC100507650	100507650
HOMEZ	57594
PPP1R3E	90673
BCL2L2	599
BCL2L2-PABPN1	100529063
PABPN1	8106
SLC22A17	51310
EFS	10278
IL25	64806
CMTM5	116173
MYH6	4624
MIR208A	406990
MYH7	4625
MIR208B	100126336
NGDN	25983
ZFHX2	85446
THTPA	79178
AP1G2	8906
JPH4	84502
DHRS2	10202
C14orf165	414767
C14orf167	55449
DHRS4	10901
DHRS4L2	317749
DHRS4L1	728635
LRRC16B	90668
CPNE6	9362
NRL	4901
PCK2	5106
DCAF11	80344
FITM1	161247
PSME1	5720
FAM158A	51016
PSME2	5721
RNF31	55072
IRF9	10379
REC8	9985
IPO4	79711
TM9SF1	10548
TSSK4	283629
CHMP4A	29082
MDP1	145553
NEDD8-MDP1	100528064
NEDD8	4738
GMPR2	51292
TINF2	26277
TGM1	7051
RABGGTA	5875
DHRS1	115817
C14orf21	161424
CIDEB	27141
LTB4R2	56413
LTB4R	1241
ADCY4	196883
RIPK3	11035
NFATC4	4776
NYNRIN	57523
CBLN3	643866
KHNYN	23351
SDR39U1	56948
CMA1	1215
CTSG	1511
GZMH	2999
GZMB	3002
STXBP6	29091
NOVA1	4857
MIR4307	100423019
LOC728755	728755
LOC100505967	100505967
FOXG1	2290
C14orf23	387978
LOC100506004	100506004
PRKD1	5587
G2E3	55632
SCFD1	23256
COCH	1690
LOC100506071	100506071
STRN3	29966
MIR624	693209
AP4S1	11154
HECTD1	25831
HEATR5A	25938
C14orf126	112487
GPR33	2856
NUBPL	80224
LOC100506110	100506110
ARHGAP5-AS1	84837
ARHGAP5	394
AKAP6	9472
NPAS3	64067
EGLN3	112399
SPTSSA	171546
EAPP	55837
LOC100506143	100506143
RNU1-7	26865
RNU1-8	26866
SNX6	58533
CFL2	1073
BAZ1A	11177
IGBP1P1	280655
LOC100506157	100506157
SRP54	6729
FAM177A1	283635
PPP2R3C	55012
KIAA0391	9692
PSMA6	5687
NFKBIA	4792
LOC100289251	100289251
INSM2	84684
RALGAPA1	253959
BRMS1L	84312
MBIP	51562
SFTA3	253970
NKX2-1	7080
NKX2-1-AS1	100506237
NKX2-8	26257
PAX9	5083
SLC25A21	89874
MIR4503	100616280
LOC100129794	100129794
MIPOL1	145282
FOXA1	3169
LOC100652767	100652767
LOC100653103	100653103
TTC6	319089
LOC100652860	100652860
SSTR1	6751
CLEC14A	161198
LOC283547	283547
SEC23A	10484
GEMIN2	8487
TRAPPC6B	122553
PNN	5411
MIA2	117153
CTAGE5	4253
LOC100288846	100288846
FBXO33	254170
LRFN5	145581
FSCB	84075
C14orf28	122525
KLHL28	54813
FAM179B	23116
PRPF39	55015
SNORD127	100113389
FKBP3	2287
LOC100653280	100653280
LOC100652866	100652866
FANCM	57697
MIS18BP1	55320
LOC100506412	100506412
RPL10L	140801
MDGA2	161357
MIR548Y	100500919
LOC100506433	100506433
RPS29	6235
RN7SL1	6029
LRR1	122769
RPL36AL	6166
MGAT2	4247
DNAAF2	55172
POLE2	5427
KLHDC1	122773
KLHDC2	23588
NEMF	9147
RN7SL2	378706
ARF6	382
LOC100506446	100506446
C14orf182	283551
LOC100506499	100506499
C14orf183	196913
METTL21D	79609
SOS2	6655
L2HGDH	79944
MIR4504	100616261
ATP5S	27109
CDKL1	8814
MAP4K5	11183
ATL1	51062
SAV1	60485
NIN	51199
LOC100506549	100506549
ABHD12B	145447
PYGL	5836
TRIM9	114088
LOC100506566	100506566
TMX1	81542
LOC283553	283553
FRMD6	122786
FRMD6-AS1	145438
GNG2	54331
C14orf166	51637
NID2	22795
PTGDR	5729
PTGER2	5732
TXNDC16	57544
GPR137C	283554
ERO1L	30001
PSMC6	5706
STYX	6815
GNPNAT1	64841
FERMT2	10979
DDHD1	80821
BMP4	652
CDKN3	1033
CNIH	10175
GMFB	2764
CGRRF1	10668
SAMD4A	23034
GCH1	2643
MIR4308	100422984
WDHD1	11169
SOCS4	122809
MAPK1IP1L	93487
LOC100653279	100653279
LOC100652890	100652890
LGALS3	3958
DLGAP5	9787
FBXO34	55030
ATG14	22863
TBPL2	387332
KTN1-AS1	100129075
KTN1	3895
RPL13AP3	645683
LINC00520	645687
PELI2	57161
C14orf101	54916
OTX2	5015
OTX2OS1	100309464
EXOC5	10640
MUDENG	55745
NAA30	122830
C14orf105	55195
SLC35F4	341880
C14orf37	145407
ACTR10	55860
PSMA3	5684
FLJ31306	379025
ARID4A	5926
TOMM20L	387990
TIMM9	26520
KIAA0586	9786
DACT1	51339
DAAM1	23002
GPR135	64582
C14orf149	112849
JKAMP	51528
C14orf38	729665
RTN1	6252
LRRC9	341883
C14orf135	64430
DHRS7	51635
PPM1A	5494
C14orf39	317761
SIX6	4990
SIX1	6495
SIX4	51804
MNAT1	4331
TRMT5	57570
SLC38A6	145389
TMEM30B	161291
LOC100506751	100506751
PRKCH	5583
FLJ22447	400221
HIF1A	3091
HIF1A-AS2	100750247
SNAPC1	6617
SYT16	83851
FLJ43390	646113
LOC100506767	100506767
KCNH5	27133
RHOJ	57381
GPHB5	122876
PPP2R5E	5529
WDR89	112840
SGPP1	81537
SYNE2	23224
MIR548H1	100313830
ESR2	2100
TEX21P	441687
MTHFD1	4522
LOC100506245	100506245
AKAP5	9495
ZBTB25	7597
ZBTB1	22890
HSPA2	3306
PPP1R36	145376
PLEKHG3	26030
SPTB	6710
LOC100506290	100506290
CHURC1	91612
CHURC1-FNTB	100529261
GPX2	2877
RAB15	376267
FNTB	2342
MAX	4149
MIR4706	100616490
LOC100506321	100506321
MIR4708	100616176
FUT8	2530
LOC645431	645431
MIR625	693210
LINC00238	440184
GPHN	10243
FAM71D	161142
MPP5	64398
ATP6V1D	51382
EIF2S1	1965
PLEK2	26499
TMEM229B	161145
PLEKHH1	57475
PIGH	5283
ARG2	384
VTI1B	10490
RDH11	51109
RDH12	145226
ZFYVE26	23503
RAD51B	5890
ZFP36L1	677
ACTN1	87
DCAF5	8816
EXD2	55218
GALNTL1	57452
ERH	2079
SLC39A9	55334
PLEKHD1	400224
C14orf162	56936
KIAA0247	9766
LOC100289511	100289511
SRSF5	6430
SLC10A1	6554
LOC100506358	100506358
SMOC1	64093
SLC8A3	6547
ADAM21P1	145241
COX16	51241
SYNJ2BP-COX16	100529257
SYNJ2BP	55333
ADAM21	8747
C14orf55	317760
ADAM20	8748
MED6	10001
TTC9	23508
MAP3K9	4293
LOC100506411	100506411
PCNX	22990
C14orf56	89919
SNORD56B	319139
LOC145474	145474
SIPA1L1	26037
RGS6	9628
DPF3	8110
DCAF4	26094
ZFYVE1	53349
RBM25	58517
PSEN1	5663
PAPLN	89932
LOC100287558	100287558
LOC100653305	100653305
LOC100652952	100652952
NUMB	8650
HEATR4	399671
C14orf169	79697
ACOT1	641371
ACOT2	10965
ACOT4	122970
ACOT6	641372
DNAL1	83544
PNMA1	9240
C14orf43	91748
MIR4505	100616158
LOC100506476	100506476
LOC100506498	100506498
PTGR2	145482
ZNF410	57862
FAM161B	145483
COQ6	51004
ENTPD5	957
C14orf45	80127
ALDH6A1	4329
LIN52	91750
VSX2	338917
ABCD4	5826
VRTN	55237
SYNDIG1L	646658
NPC2	10577
MIR4709	100616211
ISCA2	122961
LTBP2	4053
KIAA0317	9870
LOC100653297	100653297
LOC100652956	100652956
FCF1	51077
YLPM1	56252
LOC100506536	100506536
PROX2	283571
DLST	1743
RPS6KL1	83694
PGF	5228
EIF2B2	8892
MLH3	27030
ACYP1	97
FAM164C	79696
NEK9	91754
TMED10	10972
FOS	2353
LOC731223	731223
JDP2	122953
BATF	10538
FLVCR2	55640
C14orf1	11161
TTLL5	23093
TGFB3	7043
IFT43	112752
C14orf118	55668
ESRRB	2103
VASH1	22846
LOC100506624	100506624
ANGEL1	23357
C14orf166B	145497
IRF2BPL	64207
KIAA1737	85457
ZDHHC22	283576
TMEM63C	57156
NGB	58157
MIR1260A	100302236
POMT2	29954
GSTZ1	2954
TMED8	283578
SAMD15	161394
NOXRED1	122945
C14orf133	63894
AHSA1	10598
ISM2	145501
SPTLC2	9517
ALKBH1	8846
SLIRP	81892
SNW1	22938
C14orf178	283579
ADCK1	57143
NRXN3	9369
DIO2	1734
LOC100628307	100628307
CEP128	145508
TSHR	7253
GTF2A1	2957
SNORA79	677845
LOC100506659	100506659
STON2	85439
LOC100506700	100506700
SEL1L	6400
LOC100506731	100506731
FLRT2	23768
LOC100506718	100506718
LOC283585	283585
GALC	2581
GPR65	8477
KCNK10	54207
SPATA7	55812
PTPN21	11099
ZC3H14	79882
EML5	161436
TTC8	123016
FOXN3	1112
LOC100128075	100128075
LOC100506777	100506777
LOC400236	400236
PRO1768	29018
LOC100506792	100506792
EFCAB11	90141
TDP1	55775
KCNK13	56659
PSMC1	5700
C14orf102	55051
CALM1	801
LOC100653338	100653338
LOC100652987	100652987
LOC400238	400238
TTC7B	145567
LOC100506832	100506832
LOC100506817	100506817
LOC283588	283588
RPS6KA5	9252
C14orf159	80017
SNORA11B	100124539
GPR68	8111
CCDC88C	440193
SMEK1	55671
CATSPERB	79820
TC2N	123036
FBLN5	10516
TRIP11	9321
ATXN3	4287
NDUFB1	4707
CPSF2	53981
SLC24A4	123041
RIN3	79890
LGMN	5641
GOLGA5	9950
CHGA	1113
ITPK1	3705
ITPK1-AS1	319085
MOAP1	64112
C14orf109	26175
C14orf142	84520
UBR7	55148
BTBD7	55727
UNC79	57578
COX8C	341947
PRIMA1	145270
FAM181A-AS1	283592
FAM181A	90050
ASB2	51676
MIR4506	100616140
LOC100506919	100506919
LINC00521	256369
OTUB2	78990
DDX24	57062
IFI27L1	122509
IFI27	3429
IFI27L2	83982
PPP4R4	57718
SERPINA10	51156
SERPINA6	866
SERPINA2	390502
SERPINA1	5265
SERPINA11	256394
SERPINA9	327657
SERPINA12	145264
SERPINA4	5267
SERPINA5	5104
SERPINA3	12
SERPINA13	388007
GSC	145258
DICER1	23405
MIR3173	100422981
DICER1-AS	400242
CLMN	79789
LINC00341	79686
C14orf49	161176
LOC100506972	100506972
SNHG10	283596
SCARNA13	677768
GLRX5	51218
LOC100506999	100506999
TCL6	27004
TCL1B	9623
TCL1A	8115
LOC100133207	100133207
LOC100507043	100507043
C14orf132	56967
BDKRB2	624
BDKRB1	623
LOC100130815	100130815
ATG2B	55102
C14orf129	51527
AK7	122481
PAPOLA	10914
VRK1	7443
LOC100129345	100129345
C14orf64	388011
C14orf177	283598
BCL11B	64919
SETD3	84193
CCNK	8812
CCDC85C	317762
LOC100507108	100507108
HHIPL1	84439
CYP46A1	10858
EML1	2009
EVL	51466
MIR151B	100616247
MIR342	442909
DEGS2	123099
YY1	7528
SLC25A29	123096
MIR345	442910
SLC25A47	283600
WARS	7453
WDR25	79446
BEGAIN	57596
LINC00523	283601
DLK1	8788
MIR2392	100616495
MEG3	55384
MIR770	768222
MIR493	574450
MIR337	442905
MIR665	100126315
RTL1	388015
MIR431	574038
MIR433	574034
MIR127	406914
MIR432	574451
MIR136	406927
LOC100288160	100288160
MEG8	79104
SNORD112	692215
MIR370	442915
LOC100507226	100507226
SNORD113-1	767561
SNORD113-2	767562
SNORD113-3	767563
SNORD113-4	767564
SNORD113-5	767565
SNORD113-6	767566
SNORD113-7	767567
SNORD113-8	767568
SNORD113-9	767569
LOC100507242	100507242
SNORD114-1	767577
SNORD114-2	767578
SNORD114-3	767579
SNORD114-4	767580
SNORD114-5	767581
SNORD114-6	767582
SNORD114-7	767583
SNORD114-8	767584
SNORD114-9	767585
SNORD114-10	767588
SNORD114-11	767589
SNORD114-12	767590
SNORD114-13	767591
SNORD114-14	767592
SNORD114-15	767593
SNORD114-16	767594
SNORD114-17	767595
SNORD114-18	767596
SNORD114-19	767597
SNORD114-20	767598
SNORD114-21	767599
SNORD114-22	767600
SNORD114-23	767603
SNORD114-24	767604
SNORD114-25	767605
SNORD114-26	767606
SNORD114-27	767608
SNORD114-28	767609
SNORD114-29	767610
SNORD114-30	767611
SNORD114-31	767612
MIR379	494328
MIR411	693121
MIR299	407023
MIR380	494329
MIR1197	100302250
MIR323A	442897
MIR758	768212
MIR329-1	574408
MIR329-2	574409
MIR494	574452
MIR1193	100422837
MIR543	100126335
MIR495	574453
MIR376C	442913
MIR376A2	664615
MIR654	724024
MIR376B	574435
MIR376A1	494325
MIR300	100126297
MIR1185-1	100302157
MIR1185-2	100302209
MIR381	494330
MIR487B	664616
MIR539	664612
MIR889	100126345
MIR544A	664613
MIR655	724025
MIR487A	619555
MIR382	494331
MIR134	406924
MIR668	768214
MIR485	574436
MIR323B	574410
MIR154	406946
MIR496	574454
MIR377	494326
MIR541	100126308
MIR409	574413
MIR412	574433
MIR369	442914
MIR410	574434
MIR656	724026
LOC100507257	100507257
LOC100507277	100507277
DIO3OS	64150
MIR1247	100302145
DIO3	1735
LINC00239	145200
PPP2R5C	5527
LOC100507295	100507295
LOC100653021	100653021
LOC100653105	100653105
DYNC1H1	1778
HSP90AA1	3320
WDR20	91833
MOK	5891
ZNF839	55778
CINP	51550
TECPR2	9895
ANKRD9	122416
MIR4309	100422954
RCOR1	23186
TRAF3	7187
AMN	81693
CDC42BPB	9578
EXOC3L4	91828
TNFAIP2	7127
LOC100131366	100131366
LOC441698	441698
EIF5	1983
SNORA28	677811
MARK3	4140
CKB	1152
TRMT61A	115708
BAG5	9529
APOPT1	84334
KLC1	3831
XRCC3	7517
ZFYVE21	79038
PPP1R13B	23368
LOC145216	145216
C14orf2	9556
TDRD9	122402
TDRD9-AS1	647286
ASPG	374569
MIR203	406986
MIR3545	100616173
KIF26A	26153
C14orf180	400258
LOC100288144	100288144
TMEM179	388021
LOC100128366	100128366
MIR4710	100616300
INF2	64423
ADSSL1	122622
SIVA1	10572
AKT1	207
ZBTB42	100128927
MGC23270	196872
KIAA0284	283638
PLD4	122618
AHNAK2	113146
C14orf79	122616
CDCA4	55038
GPR132	29933
JAG2	3714
NUDT14	256281
BRF1	2972
BTBD6	90135
PACS2	23241
TEX22	647310
LOC100507437	100507437
MTA1	9112
LOC100128343	100128343
CRIP2	1397
CRIP1	1396
C14orf80	283643
TMEM121	80757
LOC100509553	100509553
LOC100288273	100288273
MIR4507	100616135
KIAA0125	9834
ADAM6	8755
LOC100293211	100293211
LOC100130811	100130811
LINC00226	338004
LOC100653245	100653245
LOC100288568	100288568
LOC100653084	100653084
LINC00221	338005
LOC100508797	100508797
LOC100134256	100134256
LOC100133862	100133862
LOC100508047	100508047
OR4F21	441308
RPL23AP53	644128
ZNF596	169270
FAM87A	157693
FBXO25	26260
C8orf42	157695
LOC389607	389607
ERICH1	157697
